Sender_account,Date,Time,Amount,anomaly_score,fraud_probability,Is_laundering,Receiver_account,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location
8494878354,07-10-2022,12:15:50,5579.61,0.007896368,0.004462909,0,3695545812,UK pounds,UK pounds,UK,UK
5021785800,07-10-2022,13:08:13,10441.89,0.018918195,0.004463604,0,9085148554,UK pounds,UK pounds,UK,UK
ACC537912,23-07-2022,23:01:28,-7464.706796,0.569336405,0.99285156,1,ACC426058,UK pounds,UK pounds,Japan,UK
ACC404708,25-01-2023,11:21:45,-5136.969852,0.881315144,0.9357376,1,ACC676127,Yen,UK pounds,Japan,UK
ACC137525,09-02-2023,06:52:48,2596.800785,0.421435156,0.9953506,1,ACC304827,UK pounds,US dollar,UK,Nigeria
8311840357,07-10-2022,11:54:18,3402.04,0.019304356,0.013205792,0,8287938337,UK pounds,UK pounds,UK,UK
ACC215464,20-02-2022,15:41:07,-6626.349374,0.370603984,0.98760366,1,ACC470643,Yen,UK pounds,UK,USA
ACC927005,15-02-2023,21:16:51,1186.821223,0.382755029,0.99574584,1,ACC709516,UK pounds,UK pounds,UK,Nigeria
ACC789913,29-12-2023,15:51:28,8822.32798,0.344200103,0.99515426,1,ACC499974,UK pounds,US dollar,UK,UK
8998990372,07-10-2022,11:21:50,13131.39,0.017494683,0.004463604,0,3066321263,UK pounds,UK pounds,UK,UK
6092699679,07-10-2022,16:04:03,18022.66,0.015673912,0.005356255,0,9284201423,UK pounds,UK pounds,UK,UK
1915450576,07-10-2022,13:44:45,6409.35,0.010320808,0.00459632,0,2877524268,UK pounds,UK pounds,UK,UK
ACC657947,07-01-2022,23:59:35,428.6855406,0.362768568,0.95575196,1,ACC395820,UK pounds,Indian rupee,UK,India
ACC107261,11-02-2022,12:42:37,10486.85548,0.295709228,0.9901876,1,ACC699126,Yen,UK pounds,UK,Nigeria
1491989064,07-10-2022,10:42:08,26553.78,0.234644056,0.013821007,0,2482957386,Pakistani rupee,UK pounds,UK,UK
ACC947303,09-07-2022,17:30:20,6797.208527,0.166721113,0.99537045,1,ACC831805,UK pounds,UK pounds,UK,India
ACC658756,03-11-2023,19:09:57,-2587.369767,0.201679461,0.99529463,1,ACC868038,UK pounds,UK pounds,UK,UK
4684070958,07-10-2022,11:07:01,1051.98,0.051942139,0.012603753,0,7561906431,UK pounds,UK pounds,UK,UK
ACC747824,04-01-2023,03:57:12,-4656.0331,0.460140326,0.9958181,1,ACC622187,UK pounds,UK pounds,UK,USA
4774715518,07-10-2022,16:31:06,125.7,0.012988524,0.009807766,0,9041369525,UK pounds,UK pounds,UK,UK
4611389784,07-10-2022,12:46:52,140.99,0.031150309,0.03358921,0,687183818,UK pounds,UK pounds,UK,UK
95696207,07-10-2022,16:51:53,3471.84,0.018377998,0.010285437,0,2238095611,UK pounds,UK pounds,UK,UK
ACC751321,04-03-2022,14:11:31,9473.981331,0.61016305,0.99167836,1,ACC957131,Yen,UK pounds,Japan,UK
ACC148696,06-06-2023,05:22:43,-1581.546066,0.278744594,0.99573296,1,ACC927262,UK pounds,UK pounds,UK,Nigeria
8410434333,07-10-2022,11:50:36,10699.76,0.01064759,0.005618224,0,8518184956,UK pounds,UK pounds,UK,UK
ACC471622,25-12-2022,12:46:12,3618.906135,0.195787326,0.9957331,1,ACC997207,UK pounds,UK pounds,UK,UK
351184098,07-10-2022,15:00:05,8041.29,0.016057759,0.010272916,0,1171263460,UK pounds,UK pounds,UK,UK
ACC845197,24-10-2023,18:13:43,6068.532802,0.369739022,0.9941519,1,ACC275919,UK pounds,Indian rupee,UK,UK
ACC831401,01-03-2023,08:22:06,4820.929014,0.333916306,0.9918807,1,ACC892713,UK pounds,UK pounds,UK,USA
4724128387,07-10-2022,11:18:47,13780.22,0.029907472,0.004658967,0,7080357663,UK pounds,UK pounds,UK,UK
ACC268245,09-08-2022,02:26:53,949.5994652,0.181703364,0.9399496,1,ACC751450,UK pounds,Naira,UK,India
9168588789,07-10-2022,11:53:43,8449.75,0.006816366,0.007018445,0,4889197724,UK pounds,UK pounds,UK,UK
ACC475477,08-12-2022,16:28:23,-1380.827099,0.021544831,0.99554414,1,ACC120621,UK pounds,UK pounds,UK,UK
ACC685962,12-09-2023,21:56:47,1478.685897,0.246348963,0.9953707,1,ACC986435,UK pounds,US dollar,UK,Nigeria
ACC175101,03-09-2023,19:52:02,5816.339938,0.231150724,0.9957897,1,ACC273914,UK pounds,UK pounds,UK,Nigeria
7421451752,07-10-2022,16:01:28,11431.92,0.015897782,0.00459632,0,4492966047,UK pounds,UK pounds,UK,UK
4050064188,07-10-2022,12:45:22,1229.46,0.023473931,0.028271684,0,8496082065,UK pounds,UK pounds,UK,UK
ACC335425,12-11-2022,15:28:54,5007.375164,0.057208312,0.85570914,1,ACC841485,UK pounds,Naira,UK,Nigeria
9861250048,07-10-2022,16:46:54,3681.6,0.032019401,0.00599221,0,4416523190,UK pounds,UK pounds,UK,UK
1278425401,07-10-2022,16:41:33,9210.49,0.010182832,0.015409988,0,4278940473,UK pounds,UK pounds,UK,UK
3560118263,07-10-2022,12:35:19,2288.3,0.004776182,0.012846496,0,1945718877,UK pounds,UK pounds,UK,UK
5033058785,07-10-2022,12:40:23,461.66,0.01007795,0.005125091,0,5501451179,UK pounds,UK pounds,UK,UK
1393554875,07-10-2022,15:48:51,1013.83,0.01779805,0.00599221,0,8494811333,UK pounds,UK pounds,UK,UK
ACC920211,23-08-2023,20:17:53,1167.1107,0.297791182,0.99463636,1,ACC610108,UK pounds,UK pounds,UK,UK
9204396665,07-10-2022,15:17:06,14084.32,0.041383265,0.004658967,0,8172080174,UK pounds,UK pounds,UK,UK
ACC480402,21-08-2022,20:51:45,2795.923879,0.15897426,0.99031365,1,ACC487588,UK pounds,UK pounds,UK,USA
596367731,07-10-2022,12:44:07,9419.81,0.022517664,0.015868854,0,5719844228,UK pounds,UK pounds,UK,UK
7758268667,07-10-2022,13:59:58,6219.53,0.011988233,0.0051613,0,3795566341,UK pounds,UK pounds,UK,UK
4403446109,07-10-2022,16:10:42,3551.2,0.027554711,0.03001287,0,9622342220,UK pounds,UK pounds,UK,UK
ACC719609,15-12-2022,05:28:44,1527.880766,0.104344922,0.99077004,1,ACC368234,UK pounds,UK pounds,UK,UK
9289636078,07-10-2022,11:07:08,8258.97,0.010600526,0.010285437,0,6561906114,UK pounds,UK pounds,UK,UK
4738830567,07-10-2022,12:30:48,15926.2,0.009803698,0.005125091,0,9358720010,UK pounds,UK pounds,UK,UK
7651654102,07-10-2022,13:47:52,10273.44,0.00689213,0.004658967,0,5109623450,UK pounds,UK pounds,UK,UK
ACC405068,25-05-2023,14:28:05,17366.21329,0.355994074,0.99456525,1,ACC669782,UK pounds,UK pounds,UK,UK
ACC778312,30-08-2022,05:18:38,449.5148509,0.320718238,0.99513125,1,ACC819367,UK pounds,UK pounds,UK,UK
6867808693,07-10-2022,12:07:06,7285.58,0.062609324,0.026847675,0,4657854880,UK pounds,UK pounds,UK,UK
ACC153691,02-07-2023,02:38:40,8307.151272,0.349700497,0.9947103,1,ACC755709,Yen,UK pounds,UK,UK
ACC838479,05-10-2023,02:39:34,-1581.756846,0.319021997,0.9956547,1,ACC807504,UK pounds,Naira,UK,Nigeria
ACC736896,09-01-2022,10:19:12,-6267.048235,0.28385262,0.99188566,1,ACC823726,UK pounds,Indian rupee,UK,India
6022992598,07-10-2022,10:59:54,10519.85,0.014330346,0.004983719,0,4474901240,UK pounds,UK pounds,UK,UK
814398102,07-10-2022,11:25:19,1811.33,0.009945584,0.00599221,0,6144510455,UK pounds,UK pounds,UK,UK
1503552540,07-10-2022,13:05:23,178.02,0.021228168,0.012533614,0,9270301533,UK pounds,UK pounds,UK,UK
7978584634,07-10-2022,16:21:49,1572.25,0.011842838,0.009071328,0,3232505622,UK pounds,UK pounds,UK,UK
2921862078,07-10-2022,16:44:48,9565.48,0.014973818,0.004463604,0,5708936901,UK pounds,UK pounds,UK,UK
9744328675,07-10-2022,16:14:24,4422.8,0.012081097,0.004462909,0,8678802420,UK pounds,UK pounds,UK,UK
6086421020,07-10-2022,15:00:36,7622.99,0.01032576,0.005638443,0,1799978362,UK pounds,UK pounds,UK,UK
2045644966,07-10-2022,11:10:04,7017.58,0.332355998,0.012331435,0,621060264,Euro,UK pounds,UK,UK
ACC192316,07-10-2023,18:12:12,-3378.104023,0.283833816,0.9951793,1,ACC890817,Yen,Naira,UK,UK
9168588789,07-10-2022,15:25:09,8225.66,0.004474985,0.010808824,0,4889197724,UK pounds,UK pounds,UK,UK
5979365359,07-10-2022,11:45:14,9634.6,0.014254075,0.004658967,0,409707192,UK pounds,UK pounds,UK,UK
ACC727488,26-12-2023,07:00:40,9374.319946,0.350497646,0.9958942,1,ACC390929,UK pounds,UK pounds,UK,UK
5689107026,07-10-2022,11:48:29,990.51,0.011958458,0.015249044,0,2982728741,UK pounds,UK pounds,UK,UK
6116657264,07-10-2022,14:18:59,5668.04,0.010812816,0.005118115,0,7541529999,UK pounds,UK pounds,UK,UK
3440654296,07-10-2022,11:32:11,5581.4,0.009468415,0.004462909,0,8172080174,UK pounds,UK pounds,UK,UK
ACC210452,31-07-2022,07:43:28,-2830.681928,0.340349282,0.9531636,1,ACC213568,UK pounds,UK pounds,UK,UK
ACC401120,01-10-2022,07:41:23,-2672.502153,0.407361542,0.98843807,1,ACC751959,UK pounds,UK pounds,Japan,UK
3465671884,07-10-2022,12:53:18,5837.65,0.02246743,0.004658967,0,6034997194,UK pounds,UK pounds,UK,UK
7476521105,07-10-2022,15:04:13,12209.82,0.011705335,0.012603753,0,2951715402,UK pounds,UK pounds,UK,UK
3510078932,07-10-2022,11:06:48,8061.51,0.046827089,0.008245054,0,8722924810,UK pounds,Albanian lek,UK,Albania
3452368468,07-10-2022,13:23:53,5634.93,0.006243024,0.005240316,0,3828135271,UK pounds,UK pounds,UK,UK
ACC880903,28-06-2023,21:57:28,8495.287252,0.540525544,0.99486166,1,ACC392186,UK pounds,UK pounds,UK,India
4710929902,07-10-2022,16:16:10,12204.12,0.023313433,0.01383336,0,6338343335,UK pounds,UK pounds,UK,UK
7017008854,07-10-2022,10:35:37,1971.15,0.088118555,0.01040938,0,3714297114,UK pounds,Euro,UK,Spain
6057444675,07-10-2022,14:35:02,10599.42,0.023338896,0.0051613,0,8861171324,UK pounds,UK pounds,UK,UK
511037666,07-10-2022,14:45:29,8628.46,0.002624422,0.004823444,0,8678802420,UK pounds,UK pounds,UK,UK
ACC227944,21-04-2023,23:50:04,3210.87872,0.404783568,0.99516946,1,ACC903182,UK pounds,UK pounds,UK,UK
ACC984508,30-10-2023,12:04:25,-1336.02333,0.753119401,0.9942273,1,ACC789043,UK pounds,Mexican Peso,Japan,India
6057444675,07-10-2022,15:21:37,6955,0.013494355,0.00459632,0,517441754,UK pounds,UK pounds,UK,UK
6721360830,07-10-2022,15:08:46,2822.77,0.077764854,0.82262105,0,358533678,UK pounds,Naira,UK,Nigeria
4924631375,07-10-2022,14:51:11,290.31,0.011183799,0.006019523,0,8020361872,UK pounds,UK pounds,UK,UK
ACC594484,22-12-2022,21:27:37,99.50021569,0.591145286,0.96821535,1,ACC320820,Yen,US dollar,Japan,USA
4636265179,07-10-2022,12:53:19,619.35,0.323631595,0.026500063,0,7818457449,Albanian lek,UK pounds,UK,UK
7551204703,07-10-2022,11:10:24,1462.57,0.020676437,0.012137755,0,8851167144,UK pounds,UK pounds,UK,UK
4403912334,07-10-2022,14:49:45,3361.55,0.010831813,0.012137755,0,2159527426,UK pounds,UK pounds,UK,UK
5901930134,07-10-2022,14:49:38,2193.85,0.009297841,0.009895396,0,6842490177,UK pounds,UK pounds,UK,UK
ACC523670,05-08-2023,18:53:16,-2500.42572,0.493511554,0.995516,1,ACC539980,UK pounds,UK pounds,Japan,UK
ACC355547,18-08-2023,03:45:43,-836.692123,0.257348773,0.9958918,1,ACC203693,UK pounds,UK pounds,UK,UK
7421451752,07-10-2022,14:20:33,11354.92,0.01520646,0.005646099,0,887047763,UK pounds,UK pounds,UK,UK
ACC495879,28-06-2022,15:13:59,-6849.21067,0.252352743,0.9955584,1,ACC166426,UK pounds,US dollar,UK,UK
8784689595,07-10-2022,13:20:54,5645.49,0.018619166,0.015409988,0,8548435265,UK pounds,UK pounds,UK,UK
9941194188,07-10-2022,12:12:31,20763.5,0.04270478,0.004658967,0,8518184956,UK pounds,UK pounds,UK,UK
3614082527,07-10-2022,13:52:16,5821.41,0.008035199,0.004463604,0,6066458462,UK pounds,UK pounds,UK,UK
ACC592045,25-06-2023,23:01:10,3501.356777,0.392941486,0.99614173,1,ACC815800,UK pounds,UK pounds,UK,UK
ACC654382,03-11-2023,22:32:26,-3602.525264,0.238846418,0.9958181,1,ACC827173,UK pounds,UK pounds,UK,UK
6838081010,07-10-2022,13:34:50,10246.36,0.033887428,0.0078414,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
569955345,07-10-2022,11:31:31,6045.1,0.013095693,0.004658967,0,3695545812,UK pounds,UK pounds,UK,UK
6541552727,07-10-2022,12:46:16,8298.84,0.014869333,0.008245054,0,5393260130,UK pounds,Swiss franc,UK,Switzerland
ACC159678,19-12-2023,15:20:18,6264.652449,0.243115756,0.99515426,1,ACC440933,UK pounds,Naira,UK,UK
ACC517545,31-12-2022,18:55:02,-873.1204437,0.36584449,0.98928076,1,ACC281656,UK pounds,UK pounds,UK,Mexico
ACC242352,30-10-2022,13:43:24,1814.573496,0.281069642,0.98989934,1,ACC888661,UK pounds,UK pounds,UK,Nigeria
264156943,07-10-2022,14:38:47,15938.12,0.009126888,0.005731273,0,8539953506,UK pounds,UK pounds,UK,UK
3709430533,07-10-2022,15:29:31,12594.67,0.008502394,0.005521653,0,2300358725,UK pounds,UK pounds,UK,UK
ACC392002,23-10-2022,01:05:46,-810.3942967,0.268056923,0.992605,1,ACC979437,UK pounds,UK pounds,UK,UK
3647307227,07-10-2022,11:35:27,5980.74,0.021760289,0.026045822,0,6275379420,UK pounds,UK pounds,UK,UK
868568688,07-10-2022,11:08:44,12725.26,0.011174043,0.004462909,0,5708936901,UK pounds,UK pounds,UK,UK
1989778280,07-10-2022,16:26:41,379.93,0.012318942,0.005125091,0,6322456293,UK pounds,UK pounds,UK,UK
5691675777,07-10-2022,12:57:35,16375.06,0.007201215,0.007018445,0,6615179883,UK pounds,UK pounds,UK,UK
ACC397945,03-01-2023,20:09:06,-4523.239224,0.637195254,0.9846346,1,ACC730868,Yen,Mexican Peso,UK,India
ACC272543,26-03-2022,07:19:09,3329.827326,0.65068279,0.99406356,1,ACC588648,UK pounds,UK pounds,Japan,UK
2671456948,07-10-2022,13:42:19,9543.94,0.007488819,0.004463604,0,8673917867,UK pounds,UK pounds,UK,UK
2309213364,07-10-2022,15:09:37,7666.36,0.007467747,0.004462909,0,5109623450,UK pounds,UK pounds,UK,UK
5955159897,07-10-2022,13:25:09,13482.48,0.162210358,0.019072445,0,6034997194,Euro,UK pounds,Germany,UK
3184234291,07-10-2022,15:53:18,4380.61,0.017005129,0.018079288,0,9958342028,UK pounds,UK pounds,UK,UK
ACC869527,11-03-2023,00:03:49,2791.637951,0.551692928,0.9951858,1,ACC936599,UK pounds,Indian rupee,UK,UK
8203229522,07-10-2022,13:22:33,4673.35,0.004562057,0.005154985,0,8818164834,UK pounds,UK pounds,UK,UK
7116746187,07-10-2022,11:57:48,1510.61,0.019726829,0.005125091,0,1978597595,UK pounds,UK pounds,UK,UK
5788887397,07-10-2022,15:51:14,4059.75,0.015446727,0.012137755,0,5862492023,UK pounds,UK pounds,UK,UK
606784416,07-10-2022,14:27:29,5697.89,0.028840835,0.03001287,0,8560484320,UK pounds,UK pounds,UK,UK
4678874499,07-10-2022,11:46:58,9746.43,0.010278379,0.004761998,0,3220735304,UK pounds,UK pounds,UK,UK
7037591332,07-10-2022,15:39:53,5796.06,0.016610245,0.004658967,0,7199625988,UK pounds,UK pounds,UK,UK
8333589663,07-10-2022,11:11:38,16467.69,0.016942327,0.004677738,0,1465487567,UK pounds,UK pounds,UK,UK
3808819339,07-10-2022,16:48:33,380.12,0.014877133,0.005480233,0,5539457217,UK pounds,UK pounds,UK,UK
8456279067,07-10-2022,12:11:40,17332.36,0.013551382,0.0051613,0,8374633169,UK pounds,UK pounds,UK,UK
9580371702,07-10-2022,14:23:08,6246.89,0.039432125,0.005101374,0,6646502650,UK pounds,Euro,UK,France
5850804427,07-10-2022,12:50:52,6565.01,0.02753496,0.031003585,0,8126657622,UK pounds,UK pounds,UK,UK
6604000973,07-10-2022,14:34:07,3159.94,0.012942206,0.005086454,0,5443676121,UK pounds,UK pounds,UK,UK
3168051873,07-10-2022,11:09:38,12276.99,0.031033994,0.005240316,0,9923312753,UK pounds,UK pounds,UK,UK
6838081010,07-10-2022,14:44:34,10393.07,0.044437007,0.007129106,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
8389148416,07-10-2022,11:54:17,8347.51,0.017863839,0.004463604,0,3487686607,UK pounds,UK pounds,UK,UK
525950594,07-10-2022,16:48:28,6035.09,0.012178599,0.004802258,0,409707192,UK pounds,UK pounds,UK,UK
ACC499756,02-06-2022,20:38:55,27.77281388,0.22542083,0.99008113,1,ACC352969,UK pounds,Indian rupee,UK,USA
9222757302,07-10-2022,13:25:46,9142.15,0.010617444,0.004463604,0,5109623450,UK pounds,UK pounds,UK,UK
ACC209800,09-05-2022,21:17:32,7172.029852,0.605393162,0.99073774,1,ACC870589,Yen,Naira,Japan,India
ACC208900,03-07-2022,03:09:26,-3620.661035,0.16240367,0.9955584,1,ACC409710,UK pounds,US dollar,UK,UK
7501327339,07-10-2022,10:56:03,11268.27,0.02607304,0.005240316,0,3230579354,UK pounds,UK pounds,UK,UK
6057444675,07-10-2022,11:16:32,7485.71,0.008456446,0.005240316,0,8237840407,UK pounds,UK pounds,UK,UK
6567703314,07-10-2022,15:06:00,6097.48,0.039851783,0.031326935,0,6476939888,UK pounds,UK pounds,UK,UK
2736512144,07-10-2022,11:29:52,10569.5,0.017123136,0.004462909,0,5896180453,UK pounds,UK pounds,UK,UK
9195060952,07-10-2022,16:26:51,12263.02,0.016104107,0.004802258,0,4270865741,UK pounds,UK pounds,UK,UK
ACC991366,20-08-2023,18:12:00,17515.13879,0.35685985,0.99539006,1,ACC155073,UK pounds,Indian rupee,UK,USA
ACC289163,04-05-2023,00:15:49,-4926.231877,0.450400283,0.9967542,1,ACC942825,UK pounds,UK pounds,UK,Nigeria
9312861244,07-10-2022,13:59:35,24428.86,0.013326126,0.004802258,0,409707192,UK pounds,UK pounds,UK,UK
2711608236,07-10-2022,11:14:12,979.89,0.032763378,0.012137755,0,8985341710,UK pounds,UK pounds,UK,UK
3306225869,07-10-2022,11:04:09,2384.2,0.047826892,0.009071328,0,3938282574,UK pounds,UK pounds,UK,UK
2457069376,07-10-2022,14:15:28,7632.06,0.002666029,0.004802258,0,8673917867,UK pounds,UK pounds,UK,UK
6200832720,07-10-2022,12:13:29,4202.19,0.008286825,0.010272916,0,3548585281,UK pounds,UK pounds,UK,UK
ACC502828,14-06-2022,01:02:26,-3785.443791,0.223714499,0.99238694,1,ACC184150,UK pounds,UK pounds,UK,UK
ACC751129,03-11-2023,00:35:52,1243.541452,0.3885749,0.9955735,1,ACC488864,UK pounds,Indian rupee,UK,UK
ACC452159,27-01-2023,12:49:33,-5054.574119,0.578362361,0.98928076,1,ACC965342,UK pounds,UK pounds,UK,Mexico
8775795941,07-10-2022,11:13:09,321.91,0.027891129,0.005073115,0,5735522529,UK pounds,UK pounds,UK,UK
5698602883,07-10-2022,13:52:49,11932.47,0.011322863,0.004463604,0,1431561040,UK pounds,UK pounds,UK,UK
ACC803046,13-02-2023,13:37:02,-6638.281078,0.309898017,0.9851413,1,ACC552934,UK pounds,UK pounds,UK,UK
1758305731,07-10-2022,11:40:57,4339.1,0.012956785,0.012454093,0,2712343473,UK pounds,UK pounds,UK,UK
1841283224,07-10-2022,15:28:52,1248.47,0.012719709,0.004983719,0,5382262671,UK pounds,UK pounds,UK,UK
ACC282395,25-10-2022,17:39:12,9534.853138,0.168954233,0.9887341,1,ACC714397,UK pounds,US dollar,UK,USA
8728810272,07-10-2022,10:53:40,1152.12,0.011156821,0.01716538,0,2008369465,UK pounds,UK pounds,UK,UK
4161309729,07-10-2022,16:21:39,827.89,0.010033018,0.015249044,0,2691928984,UK pounds,UK pounds,UK,UK
2657142247,07-10-2022,14:54:17,5795.02,0.010730914,0.006019523,0,4908949299,UK pounds,UK pounds,UK,UK
5704632509,07-10-2022,10:39:26,866.17,0.013984949,0.00599221,0,1800634135,UK pounds,UK pounds,UK,UK
ACC424680,24-01-2022,02:07:47,1545.118981,0.468110223,0.9938181,1,ACC386800,UK pounds,UK pounds,UK,UK
8053683950,07-10-2022,12:56:03,6007.77,0.018462906,0.009353305,0,6522784509,UK pounds,UK pounds,UK,UK
ACC552267,22-04-2022,10:57:14,498.2546271,0.249232136,0.9954423,1,ACC710605,UK pounds,UK pounds,UK,USA
ACC744291,28-12-2023,22:28:21,1282.796574,0.453492454,0.9941519,1,ACC242823,UK pounds,Indian rupee,UK,UK
1491989064,07-10-2022,10:35:20,6019.64,0.122670613,0.008218791,0,8401255335,UK pounds,Dirham,UK,UAE
3238526156,07-10-2022,15:57:06,21071.95,0.042521874,0.004660367,0,1465487567,UK pounds,UK pounds,UK,UK
1359170155,07-10-2022,12:35:59,5197.98,0.01277683,0.015409988,0,3291329620,UK pounds,UK pounds,UK,UK
7643404209,07-10-2022,10:55:04,1691.58,0.029588516,0.01716538,0,6320069287,UK pounds,UK pounds,UK,UK
7159623557,07-10-2022,14:14:43,281.77,0.016067283,0.012137755,0,2932229843,UK pounds,UK pounds,UK,UK
4117755003,07-10-2022,12:47:57,8562.84,0.057341261,0.005101374,0,6646502650,UK pounds,Euro,UK,France
ACC702247,15-04-2023,19:36:00,1964.143091,0.286626613,0.995886,1,ACC391619,UK pounds,UK pounds,UK,UK
9529943023,07-10-2022,16:05:58,6852.43,0.028792171,0.004463604,0,3220735304,UK pounds,UK pounds,UK,UK
5042064131,07-10-2022,10:46:53,5513.71,0.032545953,0.004658967,0,5628674969,UK pounds,UK pounds,UK,UK
6933417054,07-10-2022,13:47:04,2233.74,0.018441549,0.01383336,0,1182692418,UK pounds,UK pounds,UK,UK
ACC259194,31-10-2023,08:11:27,-5068.628427,0.385283347,0.9958878,1,ACC733624,UK pounds,Naira,UK,UK
ACC511530,08-05-2023,15:13:48,-2971.581244,0.371086508,0.99502593,1,ACC951944,Yen,Indian rupee,UK,UK
ACC501143,02-11-2023,14:16:11,-2584.034743,0.179573696,0.99513775,1,ACC779687,UK pounds,US dollar,UK,USA
9734650784,07-10-2022,14:01:40,1847.19,0.02448004,0.005125091,0,5047593235,UK pounds,UK pounds,UK,UK
7036019108,07-10-2022,15:19:40,6847.7,0.005401833,0.004761998,0,5858369125,UK pounds,UK pounds,UK,UK
ACC485933,26-03-2023,19:03:25,-2183.346732,0.746344389,0.99449146,1,ACC831566,UK pounds,Naira,Japan,UK
ACC758057,11-11-2022,14:07:38,7569.200258,0.509708121,0.96582675,1,ACC534302,Yen,Indian rupee,Japan,India
8456279067,07-10-2022,14:14:13,9292.37,0.01840354,0.00459632,0,1194597483,UK pounds,UK pounds,UK,UK
6009985803,07-10-2022,11:41:57,13751.08,0.009133904,0.005480233,0,7126767127,UK pounds,UK pounds,UK,UK
5042064131,07-10-2022,15:32:16,5542.45,0.015993812,0.004802258,0,5628674969,UK pounds,UK pounds,UK,UK
7925254892,07-10-2022,15:07:02,871.43,0.051417675,0.026045822,0,2184651756,UK pounds,UK pounds,UK,UK
9712102531,07-10-2022,13:52:05,9864.45,0.027294004,0.015409988,0,4416329891,UK pounds,UK pounds,UK,UK
ACC490573,30-07-2023,16:22:58,-3170.924917,0.446997287,0.9941519,1,ACC184598,UK pounds,Indian rupee,UK,UK
2997580898,07-10-2022,11:43:58,851.6,0.022865696,0.017010072,0,32473370,UK pounds,UK pounds,UK,UK
ACC497502,12-11-2022,09:26:48,-5669.177479,0.047674178,0.99497837,1,ACC135563,UK pounds,US dollar,UK,UK
166015829,07-10-2022,12:18:05,756.78,0.035676009,0.011766742,0,1701666523,UK pounds,UK pounds,UK,UK
6641810024,07-10-2022,12:01:07,10971.68,0.021343223,0.01383336,0,3243012742,UK pounds,UK pounds,UK,UK
ACC823615,14-01-2022,09:50:17,8139.051783,0.304753226,0.9887144,1,ACC768517,UK pounds,Mexican Peso,UK,Nigeria
6057444675,07-10-2022,11:27:17,5542.57,0.006456719,0.005638443,0,7534790776,UK pounds,UK pounds,UK,UK
3955000916,07-10-2022,15:40:07,2802.61,0.014002039,0.005125091,0,2260950191,UK pounds,UK pounds,UK,UK
8112156273,07-10-2022,15:34:19,16911.78,0.009152962,0.013322515,0,1444816639,UK pounds,UK pounds,UK,UK
6904668523,07-10-2022,11:30:16,5050.9,0.004524223,0.005240316,0,3087234008,UK pounds,UK pounds,UK,UK
7979480451,07-10-2022,14:52:45,184.48,0.009875929,0.01383336,0,4062561740,UK pounds,UK pounds,UK,UK
ACC896937,14-01-2023,23:19:46,-2416.391653,0.473772508,0.9958181,1,ACC959276,UK pounds,UK pounds,UK,USA
4390278719,07-10-2022,12:53:04,25508.09,0.018965499,0.004463604,0,8172080174,UK pounds,UK pounds,UK,UK
2396691631,07-10-2022,13:12:13,5256.05,0.001133516,0.010272916,0,293375797,UK pounds,UK pounds,UK,UK
2758469152,03-12-2022,15:27:19,7832.41,0.068380479,0.19817069,1,2987279234,UK pounds,UK pounds,UK,UK
4332882742,07-10-2022,13:56:42,13195.73,0.008346917,0.004463604,0,5858369125,UK pounds,UK pounds,UK,UK
5601568252,07-10-2022,15:06:52,9157.78,0.014926802,0.004658967,0,6444220418,UK pounds,UK pounds,UK,UK
